"Results from the British Library's Shine interface, (webarchive.org.uk/shine), on 02/08/2022."
"Search Summary: Search Term(s): ""Olympic legacy"", Crawl Year: (Include) ""2013"", Domain: (Include) ""guardian.co.uk"""
Title, Host, Public Suffix, Crawl Year, Content Type, Content Language, Crawl Date, URL, Wayback Date, URL
"Education: English baccalaureate | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-06 22:41:53","http://web.archive.org/web/20130106224153/http://www.guardian.co.uk/education/english-baccalaureate/rss","20130106224153","http://www.guardian.co.uk/education/english-baccalaureate/rss" 
"Education + Video | Education | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-06 22:44:02","http://web.archive.org/web/20130106224402/http://www.guardian.co.uk/education/education+content/video","20130106224402","http://www.guardian.co.uk/education/education+content/video" 
"Education: School sports | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-06 22:53:55","http://web.archive.org/web/20130106225355/http://www.guardian.co.uk/education/school-sports/rss","20130106225355","http://www.guardian.co.uk/education/school-sports/rss" 
"Olympics & the media | Media | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-06 23:27:58","http://web.archive.org/web/20130106232758/http://www.guardian.co.uk/media/olympicsandthemedia","20130106232758","http://www.guardian.co.uk/media/olympicsandthemedia" 
"Media: Olympics & the media | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-06 23:28:07","http://web.archive.org/web/20130106232807/http://www.guardian.co.uk/media/olympicsandthemedia/rss","20130106232807","http://www.guardian.co.uk/media/olympicsandthemedia/rss" 
"Culture : Culture blogs roundup | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-06 23:28:29","http://web.archive.org/web/20130106232829/http://www.guardian.co.uk/culture/cultureblogs/roundup/rss","20130106232829","http://www.guardian.co.uk/culture/cultureblogs/roundup/rss" 
"Climate change | Science | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 00:42:45","http://web.archive.org/web/20130107004245/http://www.guardian.co.uk/science/scienceofclimatechange","20130107004245","http://www.guardian.co.uk/science/scienceofclimatechange" 
"Newton Channel | Science | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 00:45:17","http://web.archive.org/web/20130107004517/http://www.guardian.co.uk/science/series/the-newton-channel-science-videos","20130107004517","http://www.guardian.co.uk/science/series/the-newton-channel-science-videos" 
"Science: Newton Channel | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 00:45:50","http://web.archive.org/web/20130107004550/http://www.guardian.co.uk/science/series/the-newton-channel-science-videos/rss","20130107004550","http://www.guardian.co.uk/science/series/the-newton-channel-science-videos/rss" 
"Best bits: social enterprise and sport | Guardian Social Enterprise Network","socialenterprise.guardian.co.uk","co.uk","2013","html","en","2013-01-07 01:02:06","http://web.archive.org/web/20130107010206/http://socialenterprise.guardian.co.uk/social-enterprise-network/2013/jan/04/best-bits-social-enterprise-sport","20130107010206","http://socialenterprise.guardian.co.uk/social-enterprise-network/2013/jan/04/best-bits-social-enterprise-sport" 
"Harry Venning's Clare in the Community cartoon | Society | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 01:14:38","http://web.archive.org/web/20130107011438/http://www.guardian.co.uk/society/series/clareinthecommunity","20130107011438","http://www.guardian.co.uk/society/series/clareinthecommunity" 
"Society: Clare in the Community | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 01:14:48","http://web.archive.org/web/20130107011448/http://www.guardian.co.uk/society/series/clareinthecommunity/rss","20130107011448","http://www.guardian.co.uk/society/series/clareinthecommunity/rss" 
"Television, radio and TV coverage | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 04:09:24","http://web.archive.org/web/20130107040924/http://www.guardian.co.uk/tv-and-radio/rss","20130107040924","http://www.guardian.co.uk/tv-and-radio/rss" 
"Fashion: Fashion weeks | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 06:15:44","http://web.archive.org/web/20130107061544/http://www.guardian.co.uk/fashion/fashion-weeks/rss","20130107061544","http://www.guardian.co.uk/fashion/fashion-weeks/rss" 
"Guardian Professional | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 07:27:03","http://web.archive.org/web/20130107072703/http://www.guardian.co.uk/guardian-professional/rss","20130107072703","http://www.guardian.co.uk/guardian-professional/rss" 
"Life and style: Celebrity | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 08:29:15","http://web.archive.org/web/20130107082915/http://www.guardian.co.uk/lifeandstyle/celebrity/rss","20130107082915","http://www.guardian.co.uk/lifeandstyle/celebrity/rss" 
"Education: Birkbeck, University of London | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 09:03:54","http://web.archive.org/web/20130107090354/http://www.guardian.co.uk/education/birkbeckuniversityoflondon/rss","20130107090354","http://www.guardian.co.uk/education/birkbeckuniversityoflondon/rss" 
"World news: Judaism | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 09:06:37","http://web.archive.org/web/20130107090637/http://www.guardian.co.uk/world/judaism/rss","20130107090637","http://www.guardian.co.uk/world/judaism/rss" 
"Society: Social housing | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 10:29:38","http://web.archive.org/web/20130107102938/http://www.guardian.co.uk/society/social-housing/rss","20130107102938","http://www.guardian.co.uk/society/social-housing/rss" 
"Sport: Olympic Games 2012 | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 12:35:31","http://web.archive.org/web/20130107123531/http://www.guardian.co.uk/sport/olympics-2012/rss","20130107123531","http://www.guardian.co.uk/sport/olympics-2012/rss" 
"Why Tom Daley's Splash! can't bellyflop | Television & radio | guardian.co.uk","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 12:57:34","http://web.archive.org/web/20130107125734/http://www.guardian.co.uk/tv-and-radio/tvandradioblog/2013/jan/04/tom-daley-splash-bellyflop","20130107125734","http://www.guardian.co.uk/tv-and-radio/tvandradioblog/2013/jan/04/tom-daley-splash-bellyflop" 
"Sport: Diving | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 12:57:42","http://web.archive.org/web/20130107125742/http://www.guardian.co.uk/sport/diving/rss","20130107125742","http://www.guardian.co.uk/sport/diving/rss" 
"Sport: Tom Daley | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 12:57:52","http://web.archive.org/web/20130107125752/http://www.guardian.co.uk/sport/tomdaley/rss","20130107125752","http://www.guardian.co.uk/sport/tomdaley/rss" 
"Sport: Olympic Games 2012 | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 13:13:07","http://web.archive.org/web/20130107131307/http://www.guardian.co.uk/sport/olympics-2012/rss","20130107131307","http://www.guardian.co.uk/sport/olympics-2012/rss" 
"Science: Climate change | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 13:34:13","http://web.archive.org/web/20130107133413/http://www.guardian.co.uk/science/scienceofclimatechange/rss","20130107133413","http://www.guardian.co.uk/science/scienceofclimatechange/rss" 
"Law: Inside justice | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 14:10:41","http://web.archive.org/web/20130107141041/http://www.guardian.co.uk/law/series/inside-justice/rss","20130107141041","http://www.guardian.co.uk/law/series/inside-justice/rss" 
"Television, radio and TV coverage | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 14:12:15","http://web.archive.org/web/20130107141215/http://www.guardian.co.uk/tv-and-radio/rss","20130107141215","http://www.guardian.co.uk/tv-and-radio/rss" 
"Television & radio: TV and radio blog | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 14:12:51","http://web.archive.org/web/20130107141251/http://www.guardian.co.uk/culture/tvandradioblog/rss","20130107141251","http://www.guardian.co.uk/culture/tvandradioblog/rss" 
"Shopping | Travel | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 14:41:09","http://web.archive.org/web/20130107144109/http://www.guardian.co.uk/travel/shopping-trips","20130107144109","http://www.guardian.co.uk/travel/shopping-trips" 
"UK news: Olympic legacy | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 15:24:29","http://web.archive.org/web/20130107152429/http://www.guardian.co.uk/uk/olympic-legacy/rss","20130107152429","http://www.guardian.co.uk/uk/olympic-legacy/rss" 
"Sport: Sport + Letters | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 16:01:11","http://web.archive.org/web/20130107160111/http://www.guardian.co.uk/sport/sport+tone/letters/rss","20130107160111","http://www.guardian.co.uk/sport/sport+tone/letters/rss" 
"Letters | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 16:15:20","http://web.archive.org/web/20130107161520/http://www.guardian.co.uk/tone/letters?page=5","20130107161520","http://www.guardian.co.uk/tone/letters?page=5" 
"Swimming | Sport | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 17:05:54","http://web.archive.org/web/20130107170554/http://www.guardian.co.uk/sport/swimming","20130107170554","http://www.guardian.co.uk/sport/swimming" 
"All the latest news, comment and analysis about schools, universities and general education policy | Politics | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 20:13:37","http://web.archive.org/web/20130107201337/http://www.guardian.co.uk/politics/education","20130107201337","http://www.guardian.co.uk/politics/education" 
"London politics: News, comment and analysis about the mayor, the London assembly and the Greater London authority | Politics | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-07 20:16:53","http://web.archive.org/web/20130107201653/http://www.guardian.co.uk/politics/london","20130107201653","http://www.guardian.co.uk/politics/london" 
"Travel: Margate | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-07 21:32:35","http://web.archive.org/web/20130107213235/http://www.guardian.co.uk/travel/margate/rss","20130107213235","http://www.guardian.co.uk/travel/margate/rss" 
"Hideously diverse Britain + Michael Gove | UK news | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 00:54:26","http://web.archive.org/web/20130108005426/http://www.guardian.co.uk/uk/series/hideously-diverse-britain+politics/michaelgove","20130108005426","http://www.guardian.co.uk/uk/series/hideously-diverse-britain+politics/michaelgove" 
"Hideously diverse Britain + Education policy | UK news | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 00:55:54","http://web.archive.org/web/20130108005554/http://www.guardian.co.uk/uk/series/hideously-diverse-britain+politics/education","20130108005554","http://www.guardian.co.uk/uk/series/hideously-diverse-britain+politics/education" 
"Life and style: Life and style + Blogposts | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 02:59:09","http://web.archive.org/web/20130108025909/http://www.guardian.co.uk/lifeandstyle/lifeandstyle+tone/blogpost/rss","20130108025909","http://www.guardian.co.uk/lifeandstyle/lifeandstyle+tone/blogpost/rss" 
"Fitness news, comment and advice | Life and style | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 03:02:43","http://web.archive.org/web/20130108030243/http://www.guardian.co.uk/lifeandstyle/fitness","20130108030243","http://www.guardian.co.uk/lifeandstyle/fitness" 
"York St John University | Education | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 04:57:49","http://web.archive.org/web/20130108045749/http://www.guardian.co.uk/education/yorkstjohnuniversity","20130108045749","http://www.guardian.co.uk/education/yorkstjohnuniversity" 
"New universities | Education | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 05:05:12","http://web.archive.org/web/20130108050512/http://www.guardian.co.uk/education/universitiesnew","20130108050512","http://www.guardian.co.uk/education/universitiesnew" 
"Television & radio: Splash! | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 06:53:53","http://web.archive.org/web/20130108065353/http://www.guardian.co.uk/tv-and-radio/splash/rss","20130108065353","http://www.guardian.co.uk/tv-and-radio/splash/rss" 
"Television & radio: Reality TV | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 06:53:58","http://web.archive.org/web/20130108065358/http://www.guardian.co.uk/tv-and-radio/reality-tv/rss","20130108065358","http://www.guardian.co.uk/tv-and-radio/reality-tv/rss" 
"Life and style: Celebrity | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 07:40:56","http://web.archive.org/web/20130108074056/http://www.guardian.co.uk/lifeandstyle/celebrity/rss","20130108074056","http://www.guardian.co.uk/lifeandstyle/celebrity/rss" 
"Television & radio: Entertainment | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 08:21:50","http://web.archive.org/web/20130108082150/http://www.guardian.co.uk/tv-and-radio/entertainment/rss","20130108082150","http://www.guardian.co.uk/tv-and-radio/entertainment/rss" 
"Sport: Olympic Games 2012 | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 10:18:12","http://web.archive.org/web/20130108101812/http://www.guardian.co.uk/sport/olympics-2012/rss","20130108101812","http://www.guardian.co.uk/sport/olympics-2012/rss" 
"Society: Social housing | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 10:49:04","http://web.archive.org/web/20130108104904/http://www.guardian.co.uk/society/social-housing/rss","20130108104904","http://www.guardian.co.uk/society/social-housing/rss" 
"London politics: News, comment and analysis about the mayor, the London assembly and the Greater London authority | Politics | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 12:58:49","http://web.archive.org/web/20130108125849/http://www.guardian.co.uk/politics/london","20130108125849","http://www.guardian.co.uk/politics/london" 
"Sport: Tom Daley | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 13:07:15","http://web.archive.org/web/20130108130715/http://www.guardian.co.uk/sport/tomdaley/rss","20130108130715","http://www.guardian.co.uk/sport/tomdaley/rss" 
"Andy Murray | Sport | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 15:17:37","http://web.archive.org/web/20130108151737/http://www.guardian.co.uk/sport/andymurray","20130108151737","http://www.guardian.co.uk/sport/andymurray" 
"Science news, comment and analysis | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-08 15:25:01","http://web.archive.org/web/20130108152501/http://feeds.guardian.co.uk/theguardian/science/rss","20130108152501","http://feeds.guardian.co.uk/theguardian/science/rss" 
"Why Tom Daley's Splash! can't bellyflop | Television & radio | guardian.co.uk","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 15:47:24","http://web.archive.org/web/20130108154724/http://www.guardian.co.uk/tv-and-radio/tvandradioblog/2013/jan/04/tom-daley-splash-bellyflop","20130108154724","http://www.guardian.co.uk/tv-and-radio/tvandradioblog/2013/jan/04/tom-daley-splash-bellyflop" 
"Sport: Diving | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 15:47:47","http://web.archive.org/web/20130108154747/http://www.guardian.co.uk/sport/diving/rss","20130108154747","http://www.guardian.co.uk/sport/diving/rss" 
"Teacher Network | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 17:46:46","http://web.archive.org/web/20130108174646/http://www.guardian.co.uk/teacher-network/rss","20130108174646","http://www.guardian.co.uk/teacher-network/rss" 
"Global: Simon Chilvers | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 19:01:13","http://web.archive.org/web/20130108190113/http://www.guardian.co.uk/profile/simonchilvers/rss","20130108190113","http://www.guardian.co.uk/profile/simonchilvers/rss" 
"Harry Venning | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 19:09:30","http://web.archive.org/web/20130108190930/http://www.guardian.co.uk/profile/harryvenning","20130108190930","http://www.guardian.co.uk/profile/harryvenning" 
"Letters | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 20:35:14","http://web.archive.org/web/20130108203514/http://www.guardian.co.uk/tone/letters?page=5","20130108203514","http://www.guardian.co.uk/tone/letters?page=5" 
"Society: Health | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 20:40:07","http://web.archive.org/web/20130108204007/http://www.guardian.co.uk/society/health/rss","20130108204007","http://www.guardian.co.uk/society/health/rss" 
"Sport + Letters | Sport | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 20:41:46","http://web.archive.org/web/20130108204146/http://www.guardian.co.uk/sport/sport+tone/letters","20130108204146","http://www.guardian.co.uk/sport/sport+tone/letters" 
"Science: Climate change | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 20:42:18","http://web.archive.org/web/20130108204218/http://www.guardian.co.uk/science/scienceofclimatechange/rss","20130108204218","http://www.guardian.co.uk/science/scienceofclimatechange/rss" 
"Politics: Education policy | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 21:11:31","http://web.archive.org/web/20130108211131/http://www.guardian.co.uk/politics/education/rss","20130108211131","http://www.guardian.co.uk/politics/education/rss" 
"Alcohol: friend and foe | Dean Burnett | Science | guardian.co.uk","www.guardian.co.uk","co.uk","2013","html","en","2013-01-08 22:51:38","http://web.archive.org/web/20130108225138/http://www.guardian.co.uk/science/brain-flapping/2013/jan/08/alcohol-friend-foe-consequences-health","20130108225138","http://www.guardian.co.uk/science/brain-flapping/2013/jan/08/alcohol-friend-foe-consequences-health" 
"Society: Alcohol | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 22:52:38","http://web.archive.org/web/20130108225238/http://www.guardian.co.uk/society/alcohol/rss","20130108225238","http://www.guardian.co.uk/society/alcohol/rss" 
"Education: Birkbeck, University of London | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-08 23:25:30","http://web.archive.org/web/20130108232530/http://www.guardian.co.uk/education/birkbeckuniversityoflondon/rss","20130108232530","http://www.guardian.co.uk/education/birkbeckuniversityoflondon/rss" 
"Science news, comment and analysis | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 01:07:49","http://web.archive.org/web/20130109010749/http://feeds.guardian.co.uk/theguardian/science/rss","20130109010749","http://feeds.guardian.co.uk/theguardian/science/rss" 
"Global: Robert Kitson | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 03:32:32","http://web.archive.org/web/20130109033232/http://www.guardian.co.uk/profile/robertkitson/rss","20130109033232","http://www.guardian.co.uk/profile/robertkitson/rss" 
"Swimming | Sport | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 03:35:44","http://web.archive.org/web/20130109033544/http://www.guardian.co.uk/sport/swimming","20130109033544","http://www.guardian.co.uk/sport/swimming" 
"Main section | News | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 04:17:52","http://web.archive.org/web/20130109041752/http://www.guardian.co.uk/theguardian/2012/dec/28/mainsection","20130109041752","http://www.guardian.co.uk/theguardian/2012/dec/28/mainsection" 
"Global Guardian | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 06:47:47","http://web.archive.org/web/20130109064747/http://www.guardian.co.uk/global/all/rss","20130109064747","http://www.guardian.co.uk/global/all/rss" 
"The Guardian World News","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 06:56:56","http://web.archive.org/web/20130109065656/http://feeds.guardian.co.uk/theguardian/rss","20130109065656","http://feeds.guardian.co.uk/theguardian/rss" 
"News - latest UK news and comment | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:02:45","http://web.archive.org/web/20130109070245/http://feeds.guardian.co.uk/theguardian/uk/rss","20130109070245","http://feeds.guardian.co.uk/theguardian/uk/rss" 
"Technology news, comment and analysis | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:05:58","http://web.archive.org/web/20130109070558/http://feeds.guardian.co.uk/theguardian/technology/rss","20130109070558","http://feeds.guardian.co.uk/theguardian/technology/rss" 
"Society: Health | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:12:02","http://web.archive.org/web/20130109071202/http://www.guardian.co.uk/society/health/rss","20130109071202","http://www.guardian.co.uk/society/health/rss" 
"Science: Climate change | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:21:11","http://web.archive.org/web/20130109072111/http://www.guardian.co.uk/science/scienceofclimatechange/rss","20130109072111","http://www.guardian.co.uk/science/scienceofclimatechange/rss" 
"Travel news, travel guides and reviews | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:22:46","http://web.archive.org/web/20130109072246/http://feeds.guardian.co.uk/theguardian/travel/rss","20130109072246","http://feeds.guardian.co.uk/theguardian/travel/rss" 
"Travel: London | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 07:47:16","http://web.archive.org/web/20130109074716/http://www.guardian.co.uk/travel/london/rss","20130109074716","http://www.guardian.co.uk/travel/london/rss" 
"Global Guardian | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 08:00:06","http://web.archive.org/web/20130109080006/http://www.guardian.co.uk/global/all/rss","20130109080006","http://www.guardian.co.uk/global/all/rss" 
"Television & radio: Splash! | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 08:01:33","http://web.archive.org/web/20130109080133/http://www.guardian.co.uk/tv-and-radio/splash/rss","20130109080133","http://www.guardian.co.uk/tv-and-radio/splash/rss" 
"Sport: Tom Daley | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 08:01:37","http://web.archive.org/web/20130109080137/http://www.guardian.co.uk/sport/tomdaley/rss","20130109080137","http://www.guardian.co.uk/sport/tomdaley/rss" 
"UK news: London | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 08:14:36","http://web.archive.org/web/20130109081436/http://www.guardian.co.uk/uk/london/rss","20130109081436","http://www.guardian.co.uk/uk/london/rss" 
"Alcohol: friend and foe | Dean Burnett | Science | guardian.co.uk","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 08:46:21","http://web.archive.org/web/20130109084621/http://www.guardian.co.uk/science/brain-flapping/2013/jan/08/alcohol-friend-foe-consequences-health","20130109084621","http://www.guardian.co.uk/science/brain-flapping/2013/jan/08/alcohol-friend-foe-consequences-health" 
"Science: Brain flapping | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 08:46:30","http://web.archive.org/web/20130109084630/http://www.guardian.co.uk/science/brain-flapping/rss","20130109084630","http://www.guardian.co.uk/science/brain-flapping/rss" 
"London Underground at 150 - a birthday journey | UK news | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 08:47:24","http://web.archive.org/web/20130109084724/http://www.guardian.co.uk/uk/2013/jan/09/london-underground-150-years-birthday","20130109084724","http://www.guardian.co.uk/uk/2013/jan/09/london-underground-150-years-birthday" 
"From the Guardian: G2 | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 09:00:37","http://web.archive.org/web/20130109090037/http://www.guardian.co.uk/theguardian/2013/jan/09/g2/rss","20130109090037","http://www.guardian.co.uk/theguardian/2013/jan/09/g2/rss" 
"Television & radio: TV and radio blog | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 09:11:20","http://web.archive.org/web/20130109091120/http://www.guardian.co.uk/culture/tvandradioblog/rss","20130109091120","http://www.guardian.co.uk/culture/tvandradioblog/rss" 
"Science news, comment and analysis | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 09:43:18","http://web.archive.org/web/20130109094318/http://feeds.guardian.co.uk/theguardian/science/rss","20130109094318","http://feeds.guardian.co.uk/theguardian/science/rss" 
"Harry Venning's Clare in the Community cartoon | Society | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 09:43:46","http://web.archive.org/web/20130109094346/http://www.guardian.co.uk/society/series/clareinthecommunity","20130109094346","http://www.guardian.co.uk/society/series/clareinthecommunity" 
"Housing Network | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 09:49:26","http://web.archive.org/web/20130109094926/http://www.guardian.co.uk/housing-network/rss","20130109094926","http://www.guardian.co.uk/housing-network/rss" 
"Culture | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 10:04:45","http://web.archive.org/web/20130109100445/http://feeds.guardian.co.uk/theguardian/culture/rss","20130109100445","http://feeds.guardian.co.uk/theguardian/culture/rss" 
"Climate change | Science | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 10:49:17","http://web.archive.org/web/20130109104917/http://www.guardian.co.uk/science/scienceofclimatechange","20130109104917","http://www.guardian.co.uk/science/scienceofclimatechange" 
"Life and style: Celebrity | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 11:35:28","http://web.archive.org/web/20130109113528/http://www.guardian.co.uk/lifeandstyle/celebrity/rss","20130109113528","http://www.guardian.co.uk/lifeandstyle/celebrity/rss" 
"Culture | guardian.co.uk","feeds.guardian.co.uk","co.uk","2013","other","en","2013-01-09 12:12:48","http://web.archive.org/web/20130109121248/http://feeds.guardian.co.uk/theguardian/culture/uk-edition/rss","20130109121248","http://feeds.guardian.co.uk/theguardian/culture/uk-edition/rss" 
"Teacher Network | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 13:59:49","http://web.archive.org/web/20130109135949/http://www.guardian.co.uk/teacher-network/rss","20130109135949","http://www.guardian.co.uk/teacher-network/rss" 
"Politics: Education policy | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 14:39:44","http://web.archive.org/web/20130109143944/http://www.guardian.co.uk/politics/education/rss","20130109143944","http://www.guardian.co.uk/politics/education/rss" 
"Education: GCSEs | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 14:48:02","http://web.archive.org/web/20130109144802/http://www.guardian.co.uk/education/gcses/rss","20130109144802","http://www.guardian.co.uk/education/gcses/rss" 
"Education: Education + Video | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 15:01:46","http://web.archive.org/web/20130109150146/http://www.guardian.co.uk/education/education+content/video/rss","20130109150146","http://www.guardian.co.uk/education/education+content/video/rss" 
"Education: English baccalaureate | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 15:08:43","http://web.archive.org/web/20130109150843/http://www.guardian.co.uk/education/english-baccalaureate/rss","20130109150843","http://www.guardian.co.uk/education/english-baccalaureate/rss" 
"GCSE results and GCSEs | Education | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 15:12:26","http://web.archive.org/web/20130109151226/http://www.guardian.co.uk/education/gcses","20130109151226","http://www.guardian.co.uk/education/gcses" 
"All news keywords | News | The Guardian","www.guardian.co.uk","co.uk","2013","html","en","2013-01-09 15:14:32","http://web.archive.org/web/20130109151432/http://www.guardian.co.uk/news/list/allnewskeywords","20130109151432","http://www.guardian.co.uk/news/list/allnewskeywords" 
"Culture professionals network: Arts education | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 16:19:43","http://web.archive.org/web/20130109161943/http://www.guardian.co.uk/culture-professionals-network/arts-education/rss","20130109161943","http://www.guardian.co.uk/culture-professionals-network/arts-education/rss" 
"The Guardian newspaper: Comment & features | guardian.co.uk","www.guardian.co.uk","co.uk","2013","other","en","2013-01-09 17:20:11","http://web.archive.org/web/20130109172011/http://www.guardian.co.uk/theguardian/g2/features/rss","20130109172011","http://www.guardian.co.uk/theguardian/g2/features/rss" 
